ID	Pattern #	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4
Simulated_feature_group_C_165	2	46	19	24	12	45	0	70	0	0	3	57	8	15	6	0	11	26	21	0	0	7	0	18	110	5	68	23	43	1	19	3	16	101	0	14	133	4	55	66	0	383	139	141	52	2	31	23	103	9	18	88	271	207	16	0	1	59	25	1	40	124	132	54	13	1	30	132	1	124	8	1678	11971	17	1806	6018	1479	1	1717	631	385	359	586	27305	3	1686	7981	28	528	2455	1346	3243	50	2791	210	1211	3318	314	12592	3896	574	3348	17431	1030	5536	56	70	6	32	2	1371	896	66	519	630	9	1	651	2136	12	86	126	19	108	2522	95	469	10	492	75	467	11	43	79	1263	754	53	0	56	53	16
Simulated_feature_group_C_166	1	9	5	74	0	69	87	0	583	0	337	1	0	346	63	17	72	0	19	0	87	52	0	103	409	53	3	76	0	51	21	196	5	15	64	264	320	2157	519	36	176	2	210	2197	136	4	2691	4	953	1306	3475	992	2	0	2	0	12	58	122	19	15	9	443	13	2	34	18	383	0	18	163	11287	465	49071	30552	12106	134452	533333	493	0	2007	9672	323025	10212	117527	3688	35872	486934	106368	2527	826	2265	108	5022	12388	38	49	3481	2	853	41307	115549	87909	4037	19781	47523	0	1167	4808	644	1033	196	1614	840	162	6296	228	16	6595	2354	3909	2882	8369	940	3395	82	12104	980	3019	0	864	796	16577	4846	12856	911	13	14577	3	5	4476
Simulated_feature_group_C_167	1	36	140	6	47	1	0	28	241	28	0	24	0	6	9	0	57	97	0	6	6	0	442	0	24	16	1	193	2	0	187	0	119	16	2	5	3	12	0	8	212	949	43	4	119	218	553	0	3	184	522	612	228	1201	20	135	55	6	556	137	125	5	0	1	774	9	119	4	69	3	81	11	54269	18522	1259	1972	46	69514	3900	0	592	7	2739	43365	3518	3144	0	2117	7638	2549	14	6992	57045	7460	7651	8164	16089	73	10478	5303	36608	17456	10858	32199	16306	37889	15	1833	1435	4	12	818	134	20	858	14	888	635	3628	348	62	11	8376	13	1399	2009	504	2	5711	1059	7	487	14	71	4287	2663	5973	190	7	1063	1730
Simulated_feature_group_C_168	1	4	11	7	8	10	2	1	21	3	0	34	2	0	3	4	2	21	6	9	10	17	3	21	88	0	1	19	29	0	55	18	14	2	48	25	21	13	52	42	52	19	338	97	14	35	95	59	10	126	123	12	4	19	12	67	1	234	17	66	181	40	21	88	12	9	29	0	29	33	2	1779	653	2517	3667	6889	9069	1399	7967	8736	3373	1136	7655	2831	454	5238	1055	6596	2210	14021	40	1806	1603	4204	3908	138	1415	1095	9507	2696	2783	4204	3424	28250	6495	13762	470	118	195	901	317	38	124	163	142	16	586	134	106	4	82	83	866	2	13	121	503	589	1515	4	966	254	35	14	201	1431	42	398	0	73	518
Simulated_feature_group_C_170	1	0	17	16	0	0	0	1	1	76	15	2	0	31	23	0	0	40	402	0	54	0	0	0	10	8	28	37	20	6	88	0	0	153	73	8	813	86	0	44	12	2	88	342	5	62	0	1121	218	246	112	2	277	3	31	0	9	108	0	91	145	0	4	79	599	687	194	0	67	0	713	12827	8814	182	151	128	22	23399	2180	6857	15690	4470	124	0	1427	7	758	13342	8652	3290	73182	11654	8929	42418	820	1634	42	1084	1	43842	344	13554	2073	7817	53315	4995	15	0	611	1236	221	214	24	767	48	1739	642	57	4452	387	4365	1229	0	104	174	499	527	1418	507	42	548	437	29	4	10	0	531	5	0	0	0
Simulated_feature_group_C_171	1	13	3171	0	87	0	4	108	279	1	0	0	3	0	2508	600	14	71	164	24	502	39	2233	19	4	305	2	3	140	16	325	21	20	0	520	12	3	379	0	128	9	0	891	503	852	2	143	20	4346	3619	596	108	1520	160	1	0	2	577	2337	1470	1675	4829	12	31	4757	13	1883	3885	163	340	0	5	42	23445	7170	33234	82	5992	311	222	57	247698	321292	4	144284	5558	11	58312	69008	256840	707	10622	142841	42	106181	2884	11487	38638	594414	335511	83990	44280	343	6036	90457	31	0	15367	6	0	1320	3015	48	3594	0	2900	3338	72	7068	25956	57	3	2588	9685	0	785	14460	10	21	427	0	141	20285	123	21444	79	35152	8327	11813	4391	670
Simulated_feature_group_C_172	1	19	149	15	0	161	304	113	4	0	0	1	107	280	163	46	136	0	6	6	2	0	0	1	800	90	69	1	51	3	0	345	26	569	149	0	1257	3376	4	2646	222	0	359	756	617	8	1511	62	1809	12	0	749	739	37	3812	23	23	128	1897	436	7	0	447	0	0	0	759	63	1731	475	634	33000	6988	43711	7531	172624	284761	24367	60100	119494	4988	5508	57690	54752	363	19063	98	28983	403	61535	1070	113293	463	690	199439	4865	1701	14334	1127	267514	36103	16195	118348	1477	1720	2	9754	2250	591	465	2962	3	168	65	13	1295	168	1524	62	7	7773	3511	0	1501	6080	61	1934	47	1042	9	2005	9	4128	2716	3	571	37	6236	164	0	1
Simulated_feature_group_C_173	1	0	199	359	0	0	126	0	77	2913	167	86	0	0	1284	813	434	242	254	282	227	1	0	0	123	0	17	112	91	0	23	7	295	485	0	35	1897	43	16	1675	9	2	26	781	825	204	1233	0	0	1376	145	88	589	224	1572	22	0	2074	3348	70	1646	0	0	368	1872	2492	208	103	0	1752	3627	25	6305	20190	85770	31057	2209	2469	2250	65321	45065	1	224	370258	128056	129	44759	32232	38415	534	350328	12743	3228	202586	260985	17321	0	5853	41358	1224	241	66	12346	348	0	110058	18508	815	3052	1	12616	0	10611	2	1	30	25	6	7071	41	5854	815	6127	0	29	7654	0	893	4545	0	5862	3459	9	2912	6	26454	431	431	17477	21047	32115
Simulated_feature_group_C_174	2	0	1	13	0	0	0	2	212	20	2	2	0	22	16	3	0	4	1	14	15	8	0	0	23	6	0	54	70	0	20	1	4	0	13	3	5	87	225	249	50	2	5	31	0	76	9	308	32	171	17	1	0	0	61	8	0	718	1	6	2	25	2	1	9	85	1	24	62	79	2	754	262	34944	0	1480	210	0	814	0	17938	11	1	12761	1467	173	2177	33	2605	28	823	233	61225	1293	73	2	3	9134	8767	11897	10293	14696	2	1186	7003	1216	0	58	0	41	3297	10	211	307	166	699	213	2414	0	856	1227	93	583	246	10	0	85	15	128	89	1974	1	18	267	3744	235	10	0	588	430	7
Simulated_feature_group_C_177	2	0	4	20	2	0	64	72	0	42	4	1	0	5	2	0	0	1	0	2	12	9	7	2	36	25	0	0	6	7	15	98	0	47	50	0	132	1	12	29	23	4	0	30	17	15	57	571	100	22	30	6	0	3	532	62	118	185	24	153	76	70	4	71	0	25	10	11	0	149	109	514	16694	6306	0	6110	162	309	0	8023	32375	7721	0	8	2526	7612	8143	55188	682	539	2831	2	1	1317	38	114	3500	731	3110	1	11308	19447	0	1	5422	6722	25	403	2695	0	196	2974	9	73	6	89	911	2361	1215	4	130	29	99	5	39	874	3	244	132	90	207	3	778	2493	15	0	672	890	135	0	17
Simulated_feature_group_C_178	1	104	30	8	7	252	1	21	952	82	20	0	1597	197	85	232	3	24	617	258	14	25	304	112	167	196	407	671	106	60	241	113	449	819	229	1	0	6	227	2	5405	2	359	1917	1802	2697	594	18	1765	134	45	644	995	0	5	147	3	0	46	1993	3	2	2708	61	5702	991	70	120	1544	26	95	1152	149552	124256	253844	71455	50778	52834	24997	25312	81543	399889	441110	17707	12203	4367	257331	142141	4768	242109	222811	153615	500739	735118	54584	221380	30413	223813	1507	7195	4607	59799	716	15902	59514	301425	246	10	252	0	1964	409	0	0	274	17	0	92	13274	1825	5891	8929	1844	1406	20148	3711	611	15413	161	30	1873	10597	82	137	94	53	9306	406	54345	753	147
Simulated_feature_group_C_180	1	0	0	0	0	4	6	14	176	0	300	249	6	0	1	91	0	5	178	325	36	137	1	593	7	5	95	194	0	13	0	532	0	0	5	0	96	8	337	0	0	0	217	405	7	0	1159	22	80	2	151	87	131	55	13	13	664	1	132	157	77	5	0	0	525	304	12	2069	520	3	0	25721	114661	11272	14114	446	14508	5090	8	724	77128	60	88769	1253	113	2756	128	27369	1895	1925	0	36005	1025	185	6611	16273	22961	36	7592	2993	987	11877	8577	19140	3313	1136	1474	957	0	113	0	230	27	36	20	138	3070	2	121	7948	158	29	1198	41	4662	343	29	1379	349	2	630	8	121	1	0	5139	0	446	30	0	11
Simulated_feature_group_C_181	2	11	1	1	4	1	1	1	21	14	12	12	3	1	1	3	0	1	20	4	1	1	2	5	6	2	3	1	6	0	2	2	0	1	0	3	5	43	16	54	1	3	22	17	0	12	47	1	22	2	2	5	0	0	8	10	0	0	11	26	8	29	13	5	15	9	0	50	4	17	24	2673	7	2923	3343	3	2640	2023	0	1270	1826	162	2848	533	2730	35	1499	578	1085	4269	83	26	201	65	455	2	102	0	507	430	1081	3260	2976	643	821	955	53	36	59	8	97	35	13	33	11	2	223	39	25	79	42	33	0	18	85	26	119	63	230	176	150	135	4	16	22	1	114	27	303	50	0
Simulated_feature_group_C_182	1	163	1487	1	290	128	10	261	88	1033	65	47	267	18	607	1	298	459	1	683	0	106	306	3	238	249	20	23	679	3	4	141	167	2	0	0	0	6282	59	52	1	0	0	1909	133	2	155	38	1629	6677	2526	187	1	5	108	5795	1499	0	147	167	1407	37	727	28	2809	341	2	145	29	6	221	9733	159	103127	2143	6459	116890	3247	44	24171	3071	75114	54280	467996	126774	39002	9	2853	10972	42249	2086	153147	767	748	10972	35358	116053	250410	250	229859	114134	125156	7	34796	1462	5	64	2078	0	3	715	1091	216	1230	100	1333	2590	18	1662	0	5	18581	6	3119	0	1930	1398	270	2224	25219	774	677	5011	1	17359	34	10689	2083	1224	0	2580
Simulated_feature_group_C_184	1	0	55	161	0	35	2217	237	88	129	2	520	2140	28	28	1345	1641	193	458	132	56	119	188	8	34	1286	1088	136	1593	14	3891	357	1389	5	61	356	0	26	2	2349	3438	0	39	230	6287	163	2	1389	1173	655	2285	5639	672	1499	914	91	2806	7126	1092	5355	132	1	0	883	2169	1380	131	100	149	342	1216	19372	117532	1683	467844	48749	650682	50929	1404	5040	364225	126	46023	1482640	48595	524905	184870	296939	481419	2633	271910	3896	141129	475765	70270	156056	18472	137563	130774	187898	787955	39657	53418	979942	47200	52748	60625	5845	2412	4135	4	144	268	23	3380	0	248	1919	3160	581	6693	435	45	15	30531	15341	1355	17300	4570	231	3810	11406	5084	32152	337	11528	22	9968	7624	27052	53232
Simulated_feature_group_C_185	2	0	41	0	29	1	4	9	32	46	33	4	0	14	119	12	24	94	0	0	3	27	186	75	4	1	0	73	57	3	7	16	0	1	0	14	6	0	0	53	1	205	140	487	2	44	0	705	6	26	48	79	113	4	0	38	14	240	0	108	2	1	167	493	1	0	403	76	13	0	24	14990	1041	0	1	394	29438	9	270	2412	62	2509	971	2341	5147	65079	24976	13218	469	17204	4545	2507	14436	0	12713	86	244	21265	0	1334	8443	84	24100	0	3043	37057	1862	888	1527	730	32	0	34	15	49	22	6628	191	16	1	65	3193	2857	2398	696	7	1058	259	1090	23	0	2831	28	6	7882	1	179	2518	1013	2	3694
Simulated_feature_group_C_187	4	5260	2689	2787	2342	2098	2451	1981	4155	4705	2651	4725	2871	2359	3141	3009	3403	3583	2438	3033	4125	1629	2722	2356	1984	2925	2838	3656	4061	2495	2513	3875	3910	3104	4067	2064	17847	15833	14691	12764	9321	12571	13148	8710	21181	10532	28827	12405	7707	32975	18889	20733	20881	18049	15482	21339	14260	18868	14516	20841	12516	19344	4375	22256	24108	12036	14975	15780	27244	19132	14737	1078770	1015410	1322230	1229250	677388	1419740	1130010	1905140	648108	772657	1168210	1234180	1597950	791960	1564190	1282410	822270	1109500	683560	1149750	507100	1278090	811679	442556	967255	1024980	1519590	809078	1184960	864561	988748	2066960	929508	803524	1269640	60654	98634	119647	84729	54717	103839	51778	70860	61835	124636	78471	86683	133922	81317	81643	97230	81871	80800	58280	68543	64113	93816	72872	93131	43534	90403	125739	69035	61277	110770	157817	59623	50210	85987	42626
Simulated_feature_group_C_188	2	69	0	1	4	3	0	1	0	2	0	1	5	23	0	0	12	0	2	10	18	65	2	3	0	3	16	0	15	0	2	2	0	1	17	1	22	121	74	225	61	89	17	2	7	113	6	59	83	106	1	226	965	0	129	149	14	0	0	24	0	0	3	33	0	1	2	318	17	75	3	0	2877	93	19128	103638	676	40	20389	649	11	5277	14404	8739	3170	237	6	719	46	6903	96254	4494	6641	17033	511	8	3590	4442	58	35787	1552	62	31	7700	7	176	1	23	9	19	122	0	4	1346	94	696	316	1516	384	4	34	632	3470	526	237	0	1	1383	18	550	707	118	13	0	1495	16	794	1267	1130	334	839
Simulated_feature_group_C_189	1	1262	22	1466	94	0	429	2715	257	0	0	710	109	0	85	679	300	37	1	17	0	104	58	2	76	0	0	997	30	19	464	351	14	364	0	0	50	2	539	512	3603	406	1342	0	927	419	3	254	1437	741	12	4585	683	2400	1466	4347	1403	28331	11	329	6	9	290	77	430	0	248	136	646	3408	62	171	355873	4225	16970	615254	0	147076	436	370	1903	51634	136103	134332	201638	10199	32256	5145	4548	1473	35146	39608	73095	25440	9491	121595	3957	373940	152779	1	85505	14835	75576	40126	152138	76065	93	6492	634	59	6882	18989	1	1639	518	18801	2140	15292	64	30198	2	19834	17603	1109	57332	1862	73922	1285	0	641	0	1	49610	9612	12537	0	0	32384	124	13078	94
Simulated_feature_group_C_190	1	13	758	1	53	48	272	1	5	1627	13	1	666	154	476	1	82	0	0	2	2	19	938	0	0	1	162	2	9	0	0	56	0	1364	134	9	1616	0	0	0	326	2	327	0	1577	1112	38	0	51	13	27	27	0	69	70	2412	0	113	0	700	271	0	122	160	2	0	386	243	3	2	1081	9846	55862	109196	65	5987	3738	45655	43831	0	56534	53	36	101448	33930	1	95	1796	21450	7982	3558	599662	50	70472	37	6506	0	1	24303	63421	7147	89234	14	56766	36841	146511	2696	90	12403	881	1453	48	424	1211	823	6385	1	46	17386	37	239	5305	681	637	0	3148	1	3387	0	3060	2	18	99	127	0	146	1524	9194	0	36578	2968
Simulated_feature_group_C_191	1	438	371	828	164	413	53	670	397	5774	627	1335	0	286	410	1989	0	376	319	609	196	700	3	28	368	167	1683	981	32	44	1016	17	11	2234	216	18	763	97	15	119	1006	1477	966	2826	578	454	0	451	11	20412	1	27	276	229	2	17	1966	106	0	28	16	10341	1276	565	3694	1001	1303	1	137	545	13472	547	2097190	4595	21554	75572	1184890	574681	5560	13029	7399	13908	91238	6443	2879	219724	9544	41499	8062	0	27825	441499	5506	26635	1655590	56014	7354	14603	600832	214	3562	992130	8633	797511	803639	1238960	26122	565	9221	4	313	0	68682	1229	0	22	27613	785	746	11	8141	181	2405	44753	1	23153	465	34144	23373	5764	848	10133	242447	64695	16006	249	48122	27	31728	7845	2880
Simulated_feature_group_C_192	1	84	10	0	14	25	3	695	0	241	0	2	0	261	0	18	6	4	0	63	166	4	0	3	0	7	0	8	160	30	0	2	0	0	60	1	17	348	45	159	8	2125	0	0	314	28	38	4	1	17	523	1019	0	301	86	1	268	1212	41	585	2	105	433	232	246	5	46	73	1	865	20	3257	37069	13903	800	2864	11863	10508	49	853	3763	18226	174020	314	26956	4580	2517	15597	30237	75727	19810	43681	87	2372	7034	0	145	19522	103	10739	5872	928	29700	4770	200674	750	108	0	0	12	2	3538	0	865	2	0	15	36	2026	127	1467	0	0	4550	807	2068	130	18	0	133	8	48	14	11869	441	1254	3244	82	0	626	57
Simulated_feature_group_C_194	2	2	41	1	1	41	0	7	41	2	14	12	24	1	0	13	48	30	0	5	11	2	7	6	10	7	3	8	2	0	12	5	0	0	33	0	3	1	11	2	3	20	73	2	85	38	21	214	174	3	6	3	67	12	24	97	23	48	55	0	11	51	23	320	16	28	16	7	0	72	7	6390	509	2956	1083	501	3521	2908	4828	1125	468	687	8156	11897	1230	4019	1544	761	1498	4920	1576	55	2725	4435	10998	829	2053	56	12147	496	233	252	457	242	2987	12299	492	7	301	6	911	247	26	255	163	220	20	72	421	96	15	27	160	132	73	445	20	303	362	288	39	66	198	0	916	13	74	154	50	86	1072
Simulated_feature_group_C_195	1	0	1	0	18	8	2	11	3	30	0	0	38	0	11	31	15	1	0	12	0	78	138	30	2	18	24	58	1	3	15	6	20	0	0	13	151	226	6	717	92	0	2	4	269	17	235	94	1	3	384	0	0	100	84	24	0	7	269	8	5	5	0	857	91	24	446	190	1	33	14	13505	3357	36	1023	2161	1340	534	1471	10308	3692	4999	4359	20789	8	25	3529	8798	704	654	17389	2476	415	12	0	58	136	3733	9670	9517	1780	15163	15850	847	14072	525	633	19	1073	1235	0	41	153	5	3	60	942	1452	399	415	2732	649	75	162	584	471	10	951	3097	370	341	16	278	4572	58	0	159	187	1	86	30
Simulated_feature_group_C_196	1	60	0	1	28	25	211	274	21	25	188	97	12	0	4	338	28	0	3	0	1	8	10	2	64	257	1	0	0	11	50	185	3	14	19	177	20	408	9	69	85	161	65	0	0	336	0	2	0	272	0	0	21	390	134	0	480	73	2632	0	892	1253	389	442	2	99	503	43	22	50	69	4637	7	1846	52327	32350	135140	22429	12	7301	18922	0	22247	98	15108	1223	9592	10412	29842	2973	514	230	38	1701	1072	62733	36087	665	1348	29791	161	17430	24173	29412	3598	856	7	14	120	166	253	110	0	158	457	23	3235	20	2	1300	1520	17	5	269	140	5	610	0	672	172	73	17	268	1049	299	1	34	281	4	46	2330
Simulated_feature_group_C_197	2	0	65	0	47	6	7	0	0	86	2	0	1	24	2	22	0	26	185	5	37	1	48	0	0	0	13	90	0	104	0	108	8	37	2	9	63	2	79	159	218	26	360	76	157	0	56	90	44	0	80	0	50	39	10	142	3	2	9	5	23	21	159	126	1	2	0	358	318	0	207	53	1261	585	2	2717	374	248	391	2206	46	906	2986	1520	14	158	65	5102	157	2217	2	1397	3564	174	0	8604	4925	5718	1671	0	1348	33	9711	14976	25306	10336	29	1	3141	1162	162	1	313	280	830	690	364	3	0	230	883	857	2	109	552	135	1091	36	859	1	409	364	0	346	178	29	0	419	10	18	2323
Simulated_feature_group_C_198	2	1	0	6	0	0	0	3	41	0	0	34	0	7	47	1	3	0	0	7	1	31	55	0	11	0	4	7	16	29	14	1	0	62	8	6	0	601	4	320	140	125	109	37	0	61	0	638	321	90	10	4	26	204	39	39	864	40	0	1	1	93	34	6	108	0	0	0	0	0	175	532	0	9039	1450	0	2581	1872	0	3188	3482	9	236	13	143	1897	15959	1112	42	19	41987	2202	2787	859	4	2150	59	4733	577	0	3812	345	1579	0	5	314	74	374	7	1	16	5	84	158	117	514	401	201	4	76	2409	3	255	12	65	2	108	646	11	899	266	467	120	2229	196	556	2	107	222	502	1064
Simulated_feature_group_C_199	1	67	0	0	289	1962	53	111	24	9	1460	185	108	0	48	11	546	2	0	17	63	5	118	591	127	177	0	128	40	162	80	26	92	467	138	355	1377	11	585	40	1	286	4	290	28	505	96	912	1474	524	95	21	839	411	4405	24	1041	2	1718	1396	764	1704	3516	40	3124	8020	576	3	1033	635	6605	487	246111	117265	6826	24568	89	16687	32001	225478	65	32480	41504	224	21221	2641	2986	3962	213628	232498	18000	18120	46	1820	57737	244839	32350	5157	10137	82758	104457	148	32435	18019	0	53734	9212	1433	561	102	0	12889	9219	4828	346	87	6632	8553	2174	121	2409	6199	30190	4186	42	2408	59	10903	670	7293	7253	3910	1344	8285	3083	9051	435	20633	824	4260	4070
Simulated_feature_group_C_200	1	87	5	0	29	60	63	0	0	9	54	10	0	0	103	13	1	1	0	9	23	40	758	5	1	0	173	5	3	37	0	314	0	28	0	312	6	0	11	0	23	183	356	119	2	4	13	37	17	3	42	7	1210	475	27	0	776	44	26	10	2222	1433	37	4	519	14	472	234	237	0	110	795	2289	7285	70	3682	38543	60603	1620	24170	6220	1548	0	5853	2066	21	162152	49	171	0	2709	86256	108	1285	247	120	447	257	50147	3810	8309	24600	4592	10268	9068	2024	0	4449	87	67	0	3170	49	293	2	371	2	1033	24	5	43	962	8	70	0	5	1316	3243	2229	1469	816	5022	9329	1168	27	59	62	5604	3106	11930	108
Simulated_feature_group_D_01	5	0	2	0	432	68	3	649	145	91	70	86	6	8	3	5	0	12	45	95	2	2	46	693	10	0	339	13	6	53	2	315	12	67	0	1	9961	1294	74	247544	0	4494	61320	2661	64511	7478	112759	4028	4	1	49636	151	1337	13133	2	0	3000	1676	53237	60	4719	2751	28888	311	1832	171785	773	70597	4528	120517	3459	33	475	37	31	873	91	0	1	236	7225	372	1057	1209	22160	1729	0	4	2068	1204	767	1550	355	616	18868	1794	34	22	40	20204	10533	7063	0	16538	281	17493	94	172	1954	256	0	0	189	0	11	11	0	1581	2	2336	2183	2942	871	213	262	307	7	213	0	1275	313	412	0	3	0	425	26	237	574	410	4
Simulated_feature_group_D_02	5	2	68	50	2	1	23	52	11	343	0	0	1	14	0	9	0	1	2	1	17	44	9	83	17	1	104	0	70	7	0	0	0	20	50	32	125848	11354	150131	342	4171	0	88	28598	979	0	1342	1630	1686	7335	832	16335	725	769	32749	107364	6154	19929	561	680	20438	12159	2243	4236	49224	36414	0	32875	3990	1211	3571	5282	0	1971	0	549	2553	843	1300	0	232	10	5211	683	0	473	1756	8	206	1401	156	83	3605	0	74	419	476	7	7	2124	1658	0	167	0	1381	8	317	1172	5	93	85	144	51	10	232	41	95	0	243	8	0	17	26	0	821	64	42	271	286	6	208	304	116	18	952	24	6	59	0	6	847
Simulated_feature_group_D_03	5	61	42	0	0	72	6	4	0	11	12	6	1	0	4	9	101	3	1	0	2	5	33	12	31	27	77	58	3	43	0	21	57	85	1	40	100	31570	13417	568	69279	41541	172	3402	3479	18460	2104	872	757	56562	2961	503	4272	282	45565	3	42288	16269	5	9175	2733	167	3342	24218	8575	24019	21193	3	36701	46	639	255	2584	1098	0	646	2388	2372	216	72	3299	1461	3686	298	460	304	2609	17	0	833	16	960	102	1391	90	1562	0	3751	0	51	454	2117	46	266	6784	51	0	8	3	67	0	78	0	12	3	5	12	16	165	18	409	19	175	0	40	309	316	4	36	24	4	174	91	184	96	15	215	5	9	4	133
Simulated_feature_group_D_04	5	45	23	20	20	83	384	241	322	7	63	320	146	26	162	96	8	135	140	160	51	54	163	85	461	92	130	61	27	143	198	317	54	11	67	49	30757	45424	37492	3819	73473	42077	12421	91888	16292	10083	10197	5486	16149	43318	2289	18058	20006	93601	87896	25104	42889	38298	66280	84803	190022	101610	1534	23685	27890	87919	4306	22296	14693	55536	32399	5353	3653	621	1127	2656	2034	9484	834	1218	3973	72	4078	3059	385	85	1137	9993	946	6569	280	1740	4591	4966	912	632	3517	3195	1999	4402	9148	1350	24	1116	6692	472	25	21	418	542	105	38	865	27	63	19	170	675	1595	1149	50	43	438	255	171	366	104	796	239	10	362	188	916	134	284	375	301	1216	995	798	481
Simulated_feature_group_D_05	5	0	10	252	37	385	76	2042	4	5	101	876	25	0	28	0	456	358	819	1258	18	0	0	1157	1363	152	144	537	19	0	22	0	21	14	86	0	363	98963	667	31795	80360	15972	3112	300212	1	2282	687075	152	111493	315	1761	1364	1183	57736	75939	87149	12126	962	0	179	2806	24693	198670	133689	59	508	144836	85835	2504	14941	102245	671	357	21	26583	125	22	8	994	117	2833	2289	585	5794	0	277	133	74	8424	25	3415	24	2033	27	1680	24	9971	22	0	1340	6269	3755	10571	1907	4	1	194	668	429	0	16	474	2268	110	111	13	11	1	173	10	10	989	2796	8	84	27	530	42	37	243	0	129	1118	19	7653	4159	92	602	336	272	226
Simulated_feature_group_D_06	5	11	40	23	51	35	0	157	8	965	51	0	2	599	223	30	95	52	135	162	85	475	63	0	0	60	22	0	108	212	103	367	337	321	0	300	30434	20886	59213	50713	263295	2653	19700	2903	48	190	9091	23090	50134	56	8	95090	108732	136298	17255	21159	38090	12844	70819	1841	279	173805	519	208	159	36628	208	70407	50373	54	1896	2	2951	13127	122	3181	48	3344	2	1675	5470	113	18	12	41	978	4	15725	31838	1	10691	1587	844	26	7139	3647	11	7359	2	29816	0	474	1	18070	3809	1802	15	3232	572	1324	111	0	336	24	208	43	1879	942	26	0	0	15	141	39	0	8324	890	374	20	2612	38	164	200	40	1257	2165	0	2886	313	84	1
Simulated_feature_group_D_07	5	9	118	1	2	10	0	0	0	0	39	0	3	0	0	15	0	6	20	0	46	25	0	3	0	107	1	6	29	7	26	5	67	19	55	2	20273	61	5172	2479	4938	767	18498	81	1610	168	361	10508	41	20	16746	183	561	13982	0	8726	5123	30728	764	2367	1	33	655	3	701	103	24141	4131	1699	90	54130	0	152	16	10	1	188	3	369	0	0	2	0	111	874	765	684	3183	707	3329	1	3286	1022	0	2153	158	124	879	64	154	301	88	192	1384	0	14	137	20	0	1341	30	21	3	230	8	37	1	10	51	70	15	636	125	10	1	0	0	40	2	68	11	1	0	9	10	0	3	2	0	0	30
Simulated_feature_group_D_08	5	0	4957	199	1049	660	472	389	33	414	117	0	579	2636	1	360	0	1388	115	0	64	39	849	14	95	2291	0	165	4154	1	527	1029	596	1	720	2	65	279572	27	1801	17358	373989	24540	131448	570	167618	114	90972	9459	19667	234545	118173	18910	1285	88692	6838	251341	0	384270	53	266	36529	12780	82778	414	5945	0	227892	55056	58453	12320	1430	31886	3015	15749	12172	783	54712	17047	36986	120452	1	22	15494	23395	4492	18194	5198	19556	2033	233	39	37622	158	1037	18167	38	640	5880	56	0	130728	255	113	53961	76	7	3376	58	1932	5	386	17968	2	22	0	60	107	219	6204	5	318	3310	6820	9072	1238	3915	1864	35	917	1492	1	3	7790	912	631	52	107	0	3038	2030
Simulated_feature_group_D_09	5	2	0	16	1	1	3	0	3	4	3	5	4	4	2	6	14	4	7	9	3	3	3	6	9	1	12	1	4	8	2	2	3	1	21	4	1423	2441	165	1221	127	4487	2126	181	1617	1876	3088	904	1815	2558	1574	599	532	1596	3248	557	1499	4786	3352	855	1451	820	962	444	2222	512	1258	1558	1765	1271	1081	67	54	75	43	8	105	106	292	166	96	79	121	35	26	91	87	71	265	65	275	69	128	105	216	269	48	35	163	135	147	72	46	79	134	63	26	11	5	3	17	11	11	13	0	11	40	10	24	20	43	9	10	13	11	5	23	19	6	1	2	45	36	16	7	17	5	25	14	25	11
Simulated_feature_group_D_10	5	1	3	0	28	0	2	14	5	1	32	21	5	0	4	32	17	0	25	9	31	0	0	3	0	24	2	2	9	14	1	0	0	35	2	0	3760	4	6641	4375	3481	2001	0	37	688	6994	11285	0	9709	7649	1496	1475	0	0	2138	430	34714	0	2657	54	796	9575	81	3	41	1786	717	14008	699	858	341	76	10	440	19	234	2193	374	1	52	14	13	276	58	751	2301	0	262	414	270	8	1286	463	2457	37	3	1247	351	51	73	89	0	0	468	29	25	12	3	1	267	7	0	1	1	2	50	47	42	103	0	43	22	96	0	4	5	4	2	75	0	5	13	40	36	21	0	0	1	18	350	7
